Timestamp,Angle (degrees),Distance (cm)
2024-06-13 22:32:25,135,15
2024-06-13 22:32:25,135,14
2024-06-13 22:32:25,136,14
2024-06-13 22:32:25,136,14
2024-06-13 22:32:25,137,15
2024-06-13 22:32:25,125,13
2024-06-13 22:32:25,126,15
2024-06-13 22:32:25,127,15
2024-06-13 22:32:25,125,13
2024-06-13 22:32:25,125,10
2024-06-13 22:32:25,126,14
2024-06-13 22:32:25,125,10
2024-06-13 22:32:25,125,10
2024-06-13 22:32:25,126,19
2024-06-13 22:32:25,125,11
2024-06-13 22:32:25,125,9
2024-06-13 22:32:25,125,11
2024-06-13 22:32:25,125,9
2024-06-13 22:32:25,125,9
2024-06-13 22:32:25,125,10
2024-06-13 22:32:25,125,8
2024-06-13 22:32:25,125,8
2024-06-13 22:32:25,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:26,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:27,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
2024-06-13 22:32:28,125,9
